interaction_id,campaign_id,customer_id,channel_id,date_key,device_type,impressions,clicks,conversions,revenue,spend,responded
INT-000331,CMP-006,C01255,5,20240226,tablet,6,0,1,237.19,7.74,1
INT-000332,CMP-006,C01516,5,20240226,desktop,11,0,1,419.57,14.19,1
INT-000333,CMP-006,C01170,5,20240227,desktop,10,0,1,653.2,12.9,1
INT-000334,CMP-006,C00454,5,20240227,mobile,8,0,0,0.0,10.32,0
INT-000335,CMP-006,C00342,5,20240228,mobile,9,0,0,0.0,11.61,0
INT-000336,CMP-006,C01058,5,20240228,tablet,8,0,0,0.0,10.32,0
INT-000337,CMP-006,C00857,5,20240301,tablet,21,1,0,0.0,27.1,0
INT-000338,CMP-006,C01290,5,20240303,desktop,14,0,0,0.0,18.06,0
INT-000339,CMP-006,C01915,5,20240303,mobile,14,0,2,433.16,18.06,1
INT-000340,CMP-006,C00238,5,20240303,mobile,10,0,0,0.0,12.9,0
INT-000341,CMP-006,C01767,5,20240304,tablet,8,0,0,0.0,10.32,0
INT-000342,CMP-006,C00438,5,20240304,mobile,7,0,0,0.0,9.03,0
INT-000343,CMP-006,C01212,5,20240305,mobile,9,0,1,480.47,11.61,1
INT-000344,CMP-006,C01634,5,20240306,tablet,14,0,1,476.5,18.06,1
INT-000345,CMP-006,C00252,5,20240306,mobile,9,0,0,0.0,11.61,0
INT-000346,CMP-006,C00498,5,20240306,desktop,9,0,0,0.0,11.61,0
INT-000347,CMP-006,C01865,5,20240307,mobile,13,0,1,222.23,16.77,1
INT-000348,CMP-006,C00306,5,20240308,mobile,7,0,0,0.0,9.03,0
INT-000349,CMP-006,C01468,5,20240310,mobile,20,0,1,325.55,25.81,1
INT-000350,CMP-006,C00172,5,20240311,tablet,9,1,0,0.0,11.61,0
INT-000351,CMP-006,C00035,5,20240311,mobile,5,0,0,0.0,6.45,0
INT-000352,CMP-006,C00863,5,20240311,mobile,12,0,1,396.95,15.48,1
INT-000353,CMP-006,C01979,5,20240311,mobile,11,0,0,0.0,14.19,0
INT-000354,CMP-077,C01231,1,20240217,mobile,4,0,0,0.0,10.78,0
INT-000355,CMP-077,C00275,1,20240218,mobile,4,0,0,0.0,10.78,0
INT-000356,CMP-077,C01876,1,20240219,desktop,4,0,0,0.0,10.78,0
INT-000357,CMP-077,C02084,1,20240222,mobile,4,1,1,250.18,10.78,1
INT-000358,CMP-077,C00479,1,20240222,desktop,2,1,0,0.0,5.39,0
INT-000359,CMP-077,C01302,1,20240223,desktop,4,0,0,0.0,10.78,0
INT-000360,CMP-077,C00869,1,20240223,mobile,2,2,1,194.49,5.39,1
INT-000361,CMP-077,C01851,1,20240224,mobile,4,0,0,0.0,10.78,0
INT-000362,CMP-077,C01037,1,20240224,mobile,6,1,0,0.0,16.17,0
INT-000363,CMP-077,C01273,1,20240225,desktop,9,2,0,0.0,24.25,0
INT-000364,CMP-077,C00417,1,20240226,mobile,6,1,0,0.0,16.17,0
INT-000365,CMP-077,C00084,1,20240226,desktop,5,1,0,0.0,13.47,0
INT-000366,CMP-077,C00487,1,20240227,mobile,2,1,0,0.0,5.39,0
INT-000367,CMP-077,C00070,1,20240227,mobile,9,2,0,0.0,24.25,0
INT-000368,CMP-077,C01226,1,20240227,desktop,1,0,0,0.0,2.69,0
INT-000369,CMP-077,C01336,1,20240227,mobile,4,2,2,424.09,10.78,1
INT-000370,CMP-077,C01702,1,20240227,desktop,7,1,0,0.0,18.86,0
INT-000371,CMP-077,C01845,1,20240228,desktop,4,1,0,0.0,10.78,0
INT-000372,CMP-077,C00800,1,20240228,mobile,3,0,0,0.0,8.08,0
INT-000373,CMP-077,C01243,1,20240228,mobile,3,0,0,0.0,8.08,0
INT-000374,CMP-077,C00562,1,20240301,desktop,7,1,1,193.11,18.86,1
INT-000375,CMP-077,C01218,1,20240301,mobile,4,0,0,0.0,10.78,0
INT-000376,CMP-077,C01633,1,20240301,mobile,3,0,0,0.0,8.08,0
INT-000377,CMP-077,C01911,1,20240304,mobile,6,0,0,0.0,16.17,0
INT-000378,CMP-077,C01610,1,20240304,mobile,9,0,0,0.0,24.25,0
INT-000379,CMP-077,C01462,1,20240304,mobile,2,0,0,0.0,5.39,0
INT-000380,CMP-077,C00465,1,20240305,mobile,3,1,0,0.0,8.08,0
INT-000381,CMP-077,C01703,1,20240305,mobile,5,1,0,0.0,13.47,0
INT-000382,CMP-077,C00494,1,20240306,mobile,7,1,0,0.0,18.86,0
INT-000383,CMP-077,C00386,1,20240307,desktop,3,0,0,0.0,8.08,0
INT-000384,CMP-077,C01080,1,20240307,mobile,3,1,0,0.0,8.08,0
INT-000385,CMP-077,C00775,1,20240308,desktop,4,0,0,0.0,10.78,0
INT-000386,CMP-077,C01067,1,20240309,mobile,6,0,0,0.0,16.17,0
INT-000387,CMP-077,C01014,1,20240309,desktop,5,0,0,0.0,13.47,0
INT-000388,CMP-077,C00648,1,20240310,mobile,7,0,0,0.0,18.86,0
INT-000389,CMP-077,C00554,1,20240311,tablet,5,1,0,0.0,13.47,0
INT-000390,CMP-077,C00605,1,20240311,mobile,3,0,0,0.0,8.08,0
INT-000391,CMP-077,C01062,1,20240312,desktop,3,1,0,0.0,8.08,0
INT-000392,CMP-077,C01764,1,20240312,mobile,2,0,0,0.0,5.39,0
INT-000393,CMP-077,C01374,1,20240313,mobile,3,0,0,0.0,8.08,0
INT-000394,CMP-077,C01722,1,20240315,mobile,3,0,0,0.0,8.08,0
INT-000395,CMP-077,C00306,1,20240318,mobile,5,1,1,235.95,13.47,1
INT-000396,CMP-077,C01136,1,20240320,tablet,4,1,1,323.22,10.78,1
INT-000397,CMP-077,C01877,1,20240321,mobile,4,1,0,0.0,10.78,0
INT-000398,CMP-089,C01129,3,20240218,mobile,5,0,0,0.0,4.23,0
INT-000399,CMP-089,C01626,3,20240219,mobile,5,0,0,0.0,4.23,0
INT-000400,CMP-089,C00324,3,20240219,mobile,3,0,0,0.0,2.54,0
INT-000401,CMP-089,C00181,3,20240220,mobile,6,1,0,0.0,5.07,0
INT-000402,CMP-089,C01706,3,20240220,mobile,7,0,0,0.0,5.92,0
INT-000403,CMP-089,C00430,3,20240222,tablet,5,0,0,0.0,4.23,0
INT-000404,CMP-089,C00491,3,20240222,mobile,7,0,0,0.0,5.92,0
INT-000405,CMP-089,C01632,3,20240223,desktop,4,0,0,0.0,3.38,0
INT-000406,CMP-089,C01719,3,20240223,mobile,8,2,0,0.0,6.76,0
INT-000407,CMP-089,C01726,3,20240223,mobile,10,0,0,0.0,8.46,0
INT-000408,CMP-089,C01550,3,20240224,mobile,5,0,0,0.0,4.23,0
INT-000409,CMP-089,C00364,3,20240224,desktop,9,1,0,0.0,7.61,0
INT-000410,CMP-089,C01211,3,20240225,desktop,6,0,0,0.0,5.07,0
INT-000411,CMP-089,C00977,3,20240225,tablet,8,0,0,0.0,6.76,0
INT-000412,CMP-089,C01882,3,20240225,mobile,5,0,0,0.0,4.23,0
INT-000413,CMP-089,C00304,3,20240226,desktop,7,0,0,0.0,5.92,0
INT-000414,CMP-089,C01722,3,20240226,mobile,4,0,0,0.0,3.38,0
INT-000415,CMP-089,C01225,3,20240226,desktop,7,2,0,0.0,5.92,0
INT-000416,CMP-089,C01193,3,20240227,mobile,7,0,0,0.0,5.92,0
INT-000417,CMP-089,C00125,3,20240228,mobile,9,0,0,0.0,7.61,0
INT-000418,CMP-089,C00223,3,20240228,mobile,4,0,0,0.0,3.38,0
INT-000419,CMP-089,C01123,3,20240228,mobile,7,0,0,0.0,5.92,0
INT-000420,CMP-089,C01865,3,20240228,mobile,6,0,0,0.0,5.07,0
INT-000421,CMP-089,C02158,3,20240229,desktop,10,1,0,0.0,8.46,0
INT-000422,CMP-089,C01594,3,20240229,mobile,3,0,0,0.0,2.54,0
INT-000423,CMP-089,C00311,3,20240229,mobile,7,0,0,0.0,5.92,0
INT-000424,CMP-089,C01212,3,20240301,mobile,5,0,0,0.0,4.23,0
INT-000425,CMP-089,C00256,3,20240301,desktop,5,0,0,0.0,4.23,0
INT-000426,CMP-089,C01672,3,20240301,mobile,9,0,0,0.0,7.61,0
INT-000427,CMP-089,C00318,3,20240302,mobile,8,0,0,0.0,6.76,0
INT-000428,CMP-089,C00053,3,20240302,tablet,8,0,0,0.0,6.76,0
INT-000429,CMP-089,C01023,3,20240303,tablet,8,0,0,0.0,6.76,0
INT-000430,CMP-089,C01248,3,20240305,mobile,7,1,0,0.0,5.92,0
INT-000431,CMP-089,C00469,3,20240306,mobile,4,0,0,0.0,3.38,0
INT-000432,CMP-089,C00051,3,20240306,mobile,7,0,0,0.0,5.92,0
INT-000433,CMP-089,C00696,3,20240306,mobile,9,0,0,0.0,7.61,0
INT-000434,CMP-089,C00338,3,20240308,mobile,2,0,0,0.0,1.69,0
INT-000435,CMP-089,C00087,3,20240308,tablet,8,1,0,0.0,6.76,0
INT-000436,CMP-089,C00480,3,20240309,mobile,5,0,0,0.0,4.23,0
INT-000437,CMP-089,C00704,3,20240309,mobile,4,1,0,0.0,3.38,0
INT-000438,CMP-089,C01114,3,20240310,mobile,8,0,0,0.0,6.76,0
INT-000439,CMP-089,C01902,3,20240310,desktop,7,1,1,175.44,5.92,1
INT-000440,CMP-089,C00462,3,20240310,desktop,4,1,0,0.0,3.38,0
INT-000441,CMP-105,C01523,3,20240224,desktop,6,0,0,0.0,5.07,0
INT-000442,CMP-105,C00815,3,20240224,tablet,4,0,0,0.0,3.38,0
INT-000443,CMP-105,C00862,3,20240224,mobile,10,0,0,0.0,8.45,0
INT-000444,CMP-105,C01056,3,20240224,mobile,6,1,0,0.0,5.07,0
INT-000445,CMP-105,C01967,3,20240224,mobile,13,1,0,0.0,10.98,0
INT-000446,CMP-105,C00547,3,20240224,desktop,14,1,0,0.0,11.83,0
INT-000447,CMP-105,C00766,3,20240225,mobile,7,0,0,0.0,5.91,0
INT-000448,CMP-105,C01795,3,20240225,desktop,7,1,1,189.54,5.91,1
INT-000449,CMP-105,C00800,3,20240225,mobile,7,0,0,0.0,5.91,0
INT-000450,CMP-105,C00139,3,20240225,desktop,6,1,1,156.46,5.07,1
INT-000451,CMP-105,C01187,3,20240225,desktop,9,1,0,0.0,7.6,0
INT-000452,CMP-105,C00868,3,20240225,desktop,6,0,0,0.0,5.07,0
INT-000453,CMP-105,C01545,3,20240225,desktop,6,0,0,0.0,5.07,0
INT-000454,CMP-105,C00608,3,20240225,desktop,7,1,1,137.53,5.91,1
INT-000455,CMP-105,C01281,3,20240226,mobile,11,2,0,0.0,9.29,0
INT-000456,CMP-105,C00301,3,20240226,desktop,11,0,0,0.0,9.29,0
INT-000457,CMP-105,C00190,3,20240226,desktop,7,0,0,0.0,5.91,0
INT-000458,CMP-105,C00809,3,20240226,mobile,8,1,0,0.0,6.76,0
INT-000459,CMP-105,C00347,3,20240227,mobile,7,0,0,0.0,5.91,0
INT-000460,CMP-105,C01613,3,20240227,mobile,6,0,0,0.0,5.07,0
INT-000461,CMP-105,C00302,3,20240227,tablet,9,1,0,0.0,7.6,0
INT-000462,CMP-105,C01083,3,20240227,mobile,8,0,0,0.0,6.76,0
INT-000463,CMP-105,C01416,3,20240227,mobile,10,0,0,0.0,8.45,0
INT-000464,CMP-105,C00384,3,20240227,mobile,6,0,0,0.0,5.07,0
INT-000465,CMP-105,C01450,3,20240227,mobile,16,0,0,0.0,13.51,0
INT-000466,CMP-105,C00791,3,20240227,desktop,7,1,0,0.0,5.91,0
INT-000467,CMP-105,C01646,3,20240227,mobile,4,0,0,0.0,3.38,0
INT-000468,CMP-105,C00851,3,20240228,mobile,9,0,0,0.0,7.6,0
INT-000469,CMP-105,C00728,3,20240228,tablet,7,0,0,0.0,5.91,0
INT-000470,CMP-105,C02107,3,20240228,mobile,9,0,0,0.0,7.6,0
INT-000471,CMP-105,C00528,3,20240228,desktop,9,0,0,0.0,7.6,0
INT-000472,CMP-105,C00392,3,20240228,mobile,9,1,0,0.0,7.6,0
INT-000473,CMP-105,C02075,3,20240228,mobile,7,1,0,0.0,5.91,0
INT-000474,CMP-105,C00892,3,20240228,mobile,7,0,0,0.0,5.91,0
INT-000475,CMP-105,C01031,3,20240229,tablet,11,2,2,346.59,9.29,1
INT-000476,CMP-105,C02160,3,20240229,desktop,8,0,0,0.0,6.76,0
INT-000477,CMP-105,C00941,3,20240229,mobile,11,1,0,0.0,9.29,0
INT-000478,CMP-105,C02101,3,20240229,desktop,9,0,0,0.0,7.6,0
INT-000479,CMP-105,C00729,3,20240229,mobile,6,0,0,0.0,5.07,0
INT-000480,CMP-105,C01625,3,20240229,mobile,6,0,0,0.0,5.07,0
INT-000481,CMP-105,C00353,3,20240301,desktop,8,1,0,0.0,6.76,0
INT-000482,CMP-105,C01688,3,20240301,mobile,10,1,0,0.0,8.45,0
INT-000483,CMP-105,C00346,3,20240301,desktop,10,0,0,0.0,8.45,0
INT-000484,CMP-105,C01750,3,20240302,desktop,12,0,0,0.0,10.14,0
INT-000485,CMP-105,C00125,3,20240302,mobile,6,0,0,0.0,5.07,0
INT-000486,CMP-105,C00678,3,20240302,mobile,5,0,0,0.0,4.22,0
INT-000487,CMP-105,C00185,3,20240302,mobile,8,1,0,0.0,6.76,0
INT-000488,CMP-105,C00211,3,20240302,mobile,7,2,0,0.0,5.91,0
INT-000489,CMP-105,C00490,3,20240302,mobile,6,1,0,0.0,5.07,0
INT-000490,CMP-105,C00551,3,20240302,mobile,9,1,0,0.0,7.6,0
INT-000491,CMP-105,C02137,3,20240303,desktop,9,0,0,0.0,7.6,0
INT-000492,CMP-105,C00529,3,20240304,tablet,6,1,1,104.71,5.07,1
INT-000493,CMP-105,C01006,3,20240304,desktop,14,0,0,0.0,11.83,0
INT-000494,CMP-105,C01396,3,20240304,mobile,9,1,0,0.0,7.6,0
INT-000495,CMP-105,C00259,3,20240304,tablet,5,1,0,0.0,4.22,0
INT-000496,CMP-105,C00854,3,20240304,mobile,4,0,0,0.0,3.38,0
INT-000497,CMP-105,C01669,3,20240304,mobile,5,0,0,0.0,4.22,0
INT-000498,CMP-105,C02015,3,20240304,mobile,6,0,0,0.0,5.07,0
INT-000499,CMP-105,C01824,3,20240304,mobile,6,0,0,0.0,5.07,0
INT-000500,CMP-105,C00192,3,20240305,tablet,4,0,0,0.0,3.38,0
INT-000501,CMP-105,C00499,3,20240305,desktop,7,0,0,0.0,5.91,0
INT-000502,CMP-105,C01182,3,20240305,desktop,9,0,0,0.0,7.6,0
INT-000503,CMP-105,C01766,3,20240305,desktop,8,1,0,0.0,6.76,0
INT-000504,CMP-105,C01975,3,20240306,mobile,7,2,0,0.0,5.91,0
INT-000505,CMP-105,C00004,3,20240306,mobile,5,0,0,0.0,4.22,0
INT-000506,CMP-105,C00844,3,20240306,mobile,6,0,0,0.0,5.07,0
INT-000507,CMP-105,C00555,3,20240307,desktop,8,1,0,0.0,6.76,0
INT-000508,CMP-105,C01078,3,20240307,mobile,7,0,0,0.0,5.91,0
INT-000509,CMP-105,C01756,3,20240307,mobile,8,0,0,0.0,6.76,0
INT-000510,CMP-105,C00501,3,20240307,mobile,8,0,0,0.0,6.76,0
INT-000511,CMP-105,C00609,3,20240307,desktop,7,0,0,0.0,5.91,0
INT-000512,CMP-105,C01507,3,20240307,desktop,12,2,0,0.0,10.14,0
INT-000513,CMP-105,C01225,3,20240307,mobile,11,0,0,0.0,9.29,0
INT-000514,CMP-105,C01203,3,20240307,desktop,3,0,0,0.0,2.53,0
INT-000515,CMP-105,C01567,3,20240308,desktop,10,1,1,156.5,8.45,1
INT-000516,CMP-105,C01851,3,20240308,mobile,14,1,0,0.0,11.83,0
INT-000517,CMP-105,C00680,3,20240308,mobile,8,1,0,0.0,6.76,0
INT-000518,CMP-105,C02012,3,20240308,mobile,4,0,0,0.0,3.38,0
INT-000519,CMP-105,C00776,3,20240308,mobile,9,0,0,0.0,7.6,0
INT-000520,CMP-105,C00329,3,20240308,desktop,9,0,0,0.0,7.6,0
INT-000521,CMP-105,C01362,3,20240308,desktop,7,1,0,0.0,5.91,0
INT-000522,CMP-105,C00944,3,20240309,desktop,9,0,0,0.0,7.6,0
INT-000523,CMP-105,C02132,3,20240309,mobile,10,0,0,0.0,8.45,0
INT-000524,CMP-105,C02164,3,20240309,tablet,6,0,0,0.0,5.07,0
INT-000525,CMP-105,C02069,3,20240309,mobile,7,0,0,0.0,5.91,0
INT-000526,CMP-105,C01671,3,20240309,mobile,4,0,0,0.0,3.38,0
INT-000527,CMP-105,C01350,3,20240309,tablet,6,0,0,0.0,5.07,0
INT-000528,CMP-105,C01570,3,20240310,desktop,5,0,0,0.0,4.22,0
INT-000529,CMP-105,C01600,3,20240310,mobile,9,0,0,0.0,7.6,0
INT-000530,CMP-105,C01643,3,20240310,mobile,8,0,0,0.0,6.76,0
INT-000531,CMP-105,C01636,3,20240310,mobile,5,1,0,0.0,4.22,0
INT-000532,CMP-105,C00647,3,20240310,desktop,12,0,0,0.0,10.14,0
INT-000533,CMP-105,C01918,3,20240310,mobile,11,3,0,0.0,9.29,0
INT-000534,CMP-066,C00572,1,20240301,mobile,6,0,0,0.0,14.87,0
INT-000535,CMP-066,C01950,1,20240301,mobile,5,1,0,0.0,12.39,0
INT-000536,CMP-066,C00398,1,20240302,mobile,7,1,1,367.54,17.35,1
INT-000537,CMP-066,C01657,1,20240302,desktop,3,0,0,0.0,7.43,0
INT-000538,CMP-066,C01402,1,20240302,desktop,4,1,1,185.05,9.91,1
INT-000539,CMP-066,C00997,1,20240302,desktop,5,0,0,0.0,12.39,0
INT-000540,CMP-066,C01724,1,20240303,tablet,6,2,0,0.0,14.87,0
INT-000541,CMP-066,C00477,1,20240303,mobile,5,1,1,346.59,12.39,1
INT-000542,CMP-066,C00340,1,20240304,mobile,4,0,0,0.0,9.91,0
INT-000543,CMP-066,C00914,1,20240304,mobile,3,0,0,0.0,7.43,0
INT-000544,CMP-066,C01200,1,20240305,desktop,7,0,0,0.0,17.35,0
INT-000545,CMP-066,C01124,1,20240305,tablet,3,1,0,0.0,7.43,0
INT-000546,CMP-066,C01009,1,20240305,mobile,1,0,0,0.0,2.48,0
INT-000547,CMP-066,C00469,1,20240306,mobile,4,0,0,0.0,9.91,0
INT-000548,CMP-066,C01934,1,20240307,mobile,4,0,0,0.0,9.91,0
INT-000549,CMP-066,C01576,1,20240307,mobile,8,1,0,0.0,19.83,0
INT-000550,CMP-066,C00681,1,20240307,mobile,4,0,0,0.0,9.91,0
INT-000551,CMP-066,C01197,1,20240309,mobile,3,0,0,0.0,7.43,0
INT-000552,CMP-066,C00841,1,20240309,tablet,4,0,0,0.0,9.91,0
INT-000553,CMP-066,C02095,1,20240309,mobile,5,1,1,271.75,12.39,1
INT-000554,CMP-066,C01915,1,20240310,mobile,6,1,1,201.56,14.87,1
INT-000555,CMP-066,C01072,1,20240310,desktop,2,0,0,0.0,4.96,0
INT-000556,CMP-066,C02069,1,20240310,desktop,4,0,0,0.0,9.91,0
INT-000557,CMP-066,C01652,1,20240310,mobile,5,1,0,0.0,12.39,0
INT-000558,CMP-066,C01239,1,20240310,desktop,3,0,0,0.0,7.43,0
INT-000559,CMP-066,C00879,1,20240311,mobile,7,1,0,0.0,17.35,0
INT-000560,CMP-066,C00390,1,20240311,tablet,4,0,0,0.0,9.91,0
INT-000561,CMP-066,C00423,1,20240312,mobile,4,1,1,165.79,9.91,1
INT-000562,CMP-066,C00266,1,20240312,desktop,5,0,0,0.0,12.39,0
INT-000563,CMP-066,C01403,1,20240312,desktop,2,0,0,0.0,4.96,0
INT-000564,CMP-066,C01250,1,20240313,mobile,7,0,0,0.0,17.35,0
INT-000565,CMP-066,C00042,1,20240313,mobile,3,0,0,0.0,7.43,0
INT-000566,CMP-066,C00608,1,20240313,desktop,2,1,0,0.0,4.96,0
INT-000567,CMP-066,C00224,1,20240314,mobile,5,1,0,0.0,12.39,0
INT-000568,CMP-066,C00408,1,20240314,mobile,3,0,0,0.0,7.43,0
INT-000569,CMP-066,C01015,1,20240315,mobile,5,1,0,0.0,12.39,0
INT-000570,CMP-066,C01472,1,20240317,mobile,4,0,0,0.0,9.91,0
INT-000571,CMP-066,C00556,1,20240317,mobile,3,2,0,0.0,7.43,0
INT-000572,CMP-066,C00263,1,20240317,desktop,4,0,0,0.0,9.91,0
INT-000573,CMP-066,C00343,1,20240317,desktop,3,1,0,0.0,7.43,0
INT-000574,CMP-066,C00795,1,20240320,mobile,3,0,0,0.0,7.43,0
INT-000575,CMP-066,C00044,1,20240321,desktop,2,0,0,0.0,4.96,0
INT-000576,CMP-066,C01621,1,20240321,desktop,1,0,0,0.0,2.48,0
INT-000577,CMP-066,C02165,1,20240322,tablet,2,0,0,0.0,4.96,0
INT-000578,CMP-066,C00963,1,20240322,desktop,6,2,2,582.87,14.87,1
INT-000579,CMP-066,C01778,1,20240323,mobile,7,0,0,0.0,17.35,0
INT-000580,CMP-066,C01076,1,20240323,mobile,2,0,0,0.0,4.96,0
INT-000581,CMP-066,C00331,1,20240324,tablet,4,1,0,0.0,9.91,0
INT-000582,CMP-066,C01672,1,20240324,mobile,5,0,0,0.0,12.39,0
INT-000583,CMP-066,C00601,1,20240324,mobile,6,1,1,193.72,14.87,1
INT-000584,CMP-066,C01900,1,20240325,desktop,4,0,0,0.0,9.91,0
INT-000585,CMP-066,C00433,1,20240326,desktop,4,0,0,0.0,9.91,0
INT-000586,CMP-066,C02087,1,20240326,mobile,2,0,0,0.0,4.96,0
INT-000587,CMP-066,C00387,1,20240326,mobile,7,2,0,0.0,17.35,0
INT-000588,CMP-066,C01816,1,20240327,mobile,3,0,0,0.0,7.43,0
INT-000589,CMP-094,C02163,2,20240307,mobile,1,1,0,0.0,0.55,0
INT-000590,CMP-094,C00757,2,20240307,tablet,2,0,0,0.0,1.1,0
INT-000591,CMP-094,C01610,2,20240308,tablet,1,1,0,0.0,0.55,0
INT-000592,CMP-094,C01089,2,20240309,mobile,1,0,0,0.0,0.55,0
INT-000593,CMP-094,C01408,2,20240309,mobile,1,0,0,0.0,0.55,0
INT-000594,CMP-094,C00364,2,20240309,desktop,1,0,0,0.0,0.55,0
INT-000595,CMP-094,C00970,2,20240310,desktop,2,0,0,0.0,1.1,0
INT-000596,CMP-094,C01968,2,20240313,desktop,3,0,0,0.0,1.65,0
INT-000597,CMP-094,C01669,2,20240314,mobile,3,0,0,0.0,1.65,0
INT-000598,CMP-094,C01987,2,20240315,mobile,2,0,0,0.0,1.1,0
INT-000599,CMP-094,C01658,2,20240317,desktop,2,0,0,0.0,1.1,0
INT-000600,CMP-094,C00432,2,20240319,desktop,2,0,0,0.0,1.1,0
INT-000601,CMP-094,C02062,2,20240319,desktop,3,0,0,0.0,1.65,0
INT-000602,CMP-094,C01733,2,20240319,mobile,2,0,0,0.0,1.1,0
INT-000603,CMP-094,C00704,2,20240320,mobile,1,0,0,0.0,0.55,0
INT-000604,CMP-094,C01212,2,20240321,mobile,3,0,0,0.0,1.65,0
INT-000605,CMP-094,C00766,2,20240321,desktop,2,0,0,0.0,1.1,0
INT-000606,CMP-094,C02077,2,20240321,tablet,1,0,0,0.0,0.55,0
INT-000607,CMP-094,C01396,2,20240323,mobile,5,0,0,0.0,2.75,0
INT-000608,CMP-094,C01078,2,20240323,desktop,4,0,0,0.0,2.2,0
INT-000609,CMP-094,C01933,2,20240323,mobile,4,0,0,0.0,2.2,0
INT-000610,CMP-094,C01337,2,20240325,tablet,4,0,0,0.0,2.2,0
INT-000611,CMP-094,C02100,2,20240326,mobile,1,0,0,0.0,0.55,0
INT-000612,CMP-094,C00919,2,20240329,desktop,1,0,0,0.0,0.55,0
INT-000613,CMP-094,C00664,2,20240329,desktop,2,1,1,220.46,1.1,1
INT-000614,CMP-094,C00143,2,20240331,desktop,4,0,0,0.0,2.2,0
INT-000615,CMP-094,C01671,2,20240331,mobile,4,1,0,0.0,2.2,0
INT-000616,CMP-094,C00047,2,20240403,mobile,1,1,1,242.98,0.55,1
INT-000617,CMP-094,C01787,2,20240404,mobile,2,0,0,0.0,1.1,0
INT-000618,CMP-094,C01884,2,20240404,tablet,2,0,0,0.0,1.1,0
INT-000619,CMP-094,C00855,2,20240404,mobile,2,0,0,0.0,1.1,0
INT-000620,CMP-094,C00190,2,20240404,desktop,1,0,0,0.0,0.55,0
INT-000621,CMP-094,C00145,2,20240405,desktop,2,1,1,167.53,1.1,1
INT-000622,CMP-094,C02186,2,20240405,mobile,1,0,0,0.0,0.55,0
INT-000623,CMP-094,C01783,2,20240405,desktop,2,0,0,0.0,1.1,0
INT-000624,CMP-094,C00389,2,20240405,desktop,2,0,0,0.0,1.1,0
INT-000625,CMP-094,C01567,2,20240407,desktop,1,0,0,0.0,0.55,0
INT-000626,CMP-094,C00531,2,20240407,mobile,2,0,0,0.0,1.1,0
INT-000627,CMP-094,C02152,2,20240407,mobile,3,0,0,0.0,1.65,0
INT-000628,CMP-094,C00494,2,20240408,mobile,2,0,0,0.0,1.1,0
INT-000629,CMP-094,C00306,2,20240408,mobile,4,0,0,0.0,2.2,0
INT-000630,CMP-094,C02002,2,20240409,tablet,1,0,0,0.0,0.55,0
INT-000631,CMP-094,C01258,2,20240409,desktop,3,0,0,0.0,1.65,0
INT-000632,CMP-094,C00227,2,20240410,mobile,2,1,0,0.0,1.1,0
INT-000633,CMP-094,C00171,2,20240411,desktop,2,0,0,0.0,1.1,0
INT-000634,CMP-094,C00253,2,20240412,desktop,2,1,1,121.53,1.1,1
INT-000635,CMP-094,C02010,2,20240414,mobile,3,1,0,0.0,1.65,0
INT-000636,CMP-094,C01988,2,20240414,mobile,1,0,0,0.0,0.55,0
INT-000637,CMP-094,C01409,2,20240415,desktop,2,1,1,175.08,1.1,1
INT-000638,CMP-094,C01221,2,20240415,mobile,4,1,0,0.0,2.2,0
INT-000639,CMP-023,C01135,3,20240313,mobile,12,1,0,0.0,11.94,0
INT-000640,CMP-023,C01967,3,20240313,desktop,10,0,0,0.0,9.95,0
INT-000641,CMP-023,C01745,3,20240314,desktop,8,1,0,0.0,7.96,0
INT-000642,CMP-023,C01801,3,20240316,desktop,10,0,0,0.0,9.95,0
INT-000643,CMP-023,C00915,3,20240316,mobile,17,1,0,0.0,16.91,0
INT-000644,CMP-023,C00973,3,20240317,mobile,12,0,0,0.0,11.94,0
INT-000645,CMP-023,C00831,3,20240317,mobile,8,1,0,0.0,7.96,0
INT-000646,CMP-023,C01240,3,20240317,desktop,11,1,1,99.98,10.94,1
INT-000647,CMP-023,C00309,3,20240317,mobile,9,1,0,0.0,8.95,0
INT-000648,CMP-023,C00772,3,20240318,mobile,9,1,0,0.0,8.95,0
INT-000649,CMP-023,C00840,3,20240318,mobile,9,0,0,0.0,8.95,0
INT-000650,CMP-023,C01600,3,20240319,mobile,4,0,0,0.0,3.98,0
INT-000651,CMP-023,C00605,3,20240319,mobile,10,1,0,0.0,9.95,0
INT-000652,CMP-023,C01587,3,20240319,tablet,6,0,0,0.0,5.97,0
INT-000653,CMP-023,C01090,3,20240319,mobile,7,0,0,0.0,6.96,0
INT-000654,CMP-023,C01652,3,20240320,mobile,9,0,0,0.0,8.95,0
INT-000655,CMP-023,C01338,3,20240320,tablet,10,1,0,0.0,9.95,0
INT-000656,CMP-023,C02012,3,20240320,mobile,10,0,0,0.0,9.95,0
INT-000657,CMP-023,C01239,3,20240320,desktop,8,1,0,0.0,7.96,0
INT-000658,CMP-023,C01370,3,20240320,desktop,15,0,0,0.0,14.92,0
INT-000659,CMP-023,C00556,3,20240321,mobile,8,0,0,0.0,7.96,0
INT-000660,CMP-023,C00773,3,20240321,mobile,15,2,1,209.42,14.92,1
INT-000661,CMP-023,C01036,3,20240321,desktop,17,0,0,0.0,16.91,0
INT-000662,CMP-023,C01425,3,20240321,mobile,12,0,0,0.0,11.94,0
